data_size,model_size,train_loss,eval_loss,compute
332672,16,0.004703486,0.025733256,85164032
345472,16,0.000235679,0.024855169,88440832
358272,16,0.020878939,0.032420248,91717632
371072,16,0.001384919,0.034679448,94994432
383872,16,0.000414879,0.027564998,98271232
396672,16,0.010606691,0.034791358,101548032
409472,16,0.010436341,0.024837335,104824832
422272,16,0.007556088,0.028926986,108101632
435072,16,0.000564415,0.025623334,111378432
447872,16,0.00482056,0.033001525,114655232
460672,16,0.000684957,0.027069602,117932032
473472,16,0.011153322,0.036476145,121208832
486272,16,0.001205953,0.031223698,124485632
499072,16,0.00040375,0.026126408,127762432
511872,16,0.01315574,0.032179885,131039232
524672,16,0.00047746,0.027714118,134316032
537472,16,5.33E-05,0.029469709,137592832
550272,16,0.000313774,0.035881002,140869632
563072,16,0.042471103,0.032445144,144146432
575872,16,0.00199081,0.029793649,147423232
588672,16,0.000333466,0.040900017,150700032
601472,16,0.000412926,0.033303818,153976832
614272,16,0.000131073,0.030508061,157253632
627072,16,0.011454296,0.027460416,160530432
639872,16,0.009110288,0.028061731,163807232
652672,16,0.000623489,0.027542395,167084032
665472,16,0.01151609,0.02532436,170360832
678272,16,0.000108509,0.02925858,173637632
691072,16,0.021665098,0.026391076,176914432
703872,16,0.030317619,0.028284448,180191232
716672,16,0.021113409,0.028536891,183468032
729472,16,0.010042414,0.028250538,186744832
742272,16,0.018785084,0.030341945,190021632
755072,16,0.000925871,0.034055104,193298432
767872,16,0.000218816,0.03401104,196575232
780672,16,0.004216778,0.036497994,199852032
793472,16,0.001300598,0.031134941,203128832
806272,16,0.001635185,0.03171518,206405632
819072,16,0.001327277,0.03566851,209682432
831872,16,0.000762233,0.035963762,212959232
844672,16,0.000107795,0.0328424,216236032
857472,16,0.000110808,0.029087971,219512832
870272,16,0.000159804,0.030249205,222789632
883072,16,3.76E-05,0.030510416,226066432
895872,16,0.000302435,0.031732658,229343232
908672,16,3.72E-05,0.033355458,232620032
921472,16,0.002498691,0.038509131,235896832
934272,16,1.36E-05,0.039884879,239173632
947072,16,0.000437925,0.03753069,242450432
959872,16,1.80E-05,0.033537652,245727232
972672,16,0.000418707,0.038812725,249004032
985472,16,0.024654347,0.03231926,252280832
998272,16,0.000489415,0.032773356,255557632
1011072,16,0.000311102,0.030577133,258834432
1023872,16,0.000352135,0.039656746,262111232
1036672,16,1.16E-05,0.034947904,265388032
1049472,16,0.013394851,0.037116843,268664832
1062272,16,0.025384685,0.032280082,271941632
1075072,16,0.001127154,0.035810522,275218432
1087872,16,0.000150164,0.034560517,278495232
1100672,16,1.72E-05,0.040347305,281772032
1113472,16,4.28E-05,0.039250653,285048832
1126272,16,5.30E-05,0.038784674,288325632
1139072,16,0.000283918,0.037776175,291602432
1151872,16,7.98E-06,0.034878088,294879232
1164672,16,7.04E-06,0.038255275,298156032
1177472,16,0.000344468,0.038191907,301432832
1190272,16,6.13E-06,0.040244635,304709632
1203072,16,5.89E-05,0.038711486,307986432
1215872,16,0.000475348,0.039068775,311263232
1228672,16,1.75E-05,0.042396825,314540032
1241472,16,3.88E-05,0.040873065,317816832
1254272,16,0.001606458,0.041805729,321093632
1267072,16,0.000186809,0.033752007,324370432
1279872,16,0.000189641,0.032595755,327647232
1292672,16,2.60E-06,0.03491631,330924032
1305472,16,8.56E-06,0.037240422,334200832
1318272,16,5.05E-06,0.03630351,337477632
1331072,16,9.79E-05,0.039173872,340754432
1343872,16,0.000112839,0.040089789,344031232
1356672,16,0.002507244,0.039338888,347308032
1369472,16,0.047486592,0.040163257,350584832
1382272,16,0.000266068,0.04176642,353861632
1395072,16,0.035629034,0.038549341,357138432
1407872,16,6.81E-05,0.039262639,360415232
1420672,16,5.33E-06,0.040342933,363692032
1433472,16,0.004293643,0.037541366,366968832
1446272,16,0.000101048,0.037492143,370245632
1459072,16,7.41E-06,0.036831717,373522432
1471872,16,1.38E-05,0.036373144,376799232
1484672,16,0.000389037,0.043283508,380076032
1497472,16,3.27E-05,0.036676657,383352832
1510272,16,1.45E-05,0.040898066,386629632
1523072,16,7.82E-05,0.041402695,389906432
1535872,16,1.02E-05,0.038679507,393183232
1548672,16,5.89E-05,0.039182006,396460032
1561472,16,0.00043793,0.038179964,399736832
1574272,16,0.013411595,0.042229101,403013632
1587072,16,0.000696946,0.038364793,406290432
1599872,16,0.000513167,0.036280799,409567232
1612672,16,1.22E-05,0.039832798,412844032
1625472,16,4.47E-06,0.03716533,416120832
1638272,16,0.000399304,0.035678695,419397632
1651072,16,4.21E-06,0.036458097,422674432
1663872,16,0.000921738,0.047096504,425951232
1676672,16,5.66E-05,0.044551444,429228032
1689472,16,5.10E-05,0.043051022,432504832
1702272,16,1.56E-05,0.040086394,435781632
1715072,16,4.85E-05,0.040982373,439058432
1727872,16,9.13E-05,0.04888863,442335232
1740672,16,0.000924516,0.043451072,445612032
1753472,16,0.004629687,0.053034683,448888832
1766272,16,4.46E-06,0.044737958,452165632
1779072,16,2.21E-07,0.043247331,455442432
1791872,16,2.46E-06,0.056753131,458719232
1804672,16,0.002878596,0.051514012,461996032
1817472,16,0.001824939,0.040762591,465272832
1830272,16,7.51E-06,0.045764237,468549632
1843072,16,9.80E-05,0.046516268,471826432
1855872,16,0.005547483,0.047672167,475103232
1868672,16,9.87E-08,0.04032628,478380032
1881472,16,0.000456628,0.047525864,481656832
1894272,16,0.001727284,0.044215213,484933632
1907072,16,0.004305176,0.047473304,488210432
1919872,16,3.23E-06,0.042781719,491487232
12672,1,0.423247755,0.242404567,12672
25472,1,0.165826306,0.143632622,25472
38272,1,0.120494574,0.136882138,38272
51072,1,0.087816395,0.130480095,51072
63872,1,0.164789021,0.111320203,63872
76672,1,0.139171958,0.120058688,76672
89472,1,0.121436208,0.106019137,89472
102272,1,0.085612215,0.106104906,102272
115072,1,0.044363562,0.100321532,115072
127872,1,0.091561243,0.097309175,127872
140672,1,0.039994948,0.088897816,140672
153472,1,0.083752871,0.084875786,153472
166272,1,0.122218937,0.102760408,166272
179072,1,0.07906989,0.087553023,179072
191872,1,0.038774304,0.087778486,191872
204672,1,0.120280221,0.104557557,204672
217472,1,0.060210243,0.091346369,217472
230272,1,0.066344954,0.086266311,230272
243072,1,0.147301778,0.08555073,243072
255872,1,0.015290906,0.086303079,255872
268672,1,0.045548022,0.082001864,268672
281472,1,0.042155053,0.081329358,281472
294272,1,0.062202465,0.076076645,294272
307072,1,0.070890978,0.08232677,307072
319872,1,0.084502101,0.075108544,319872
332672,1,0.05020174,0.07666281,332672
345472,1,0.0886814,0.073470617,345472
358272,1,0.070696302,0.078260822,358272
371072,1,0.074071094,0.078845027,371072
383872,1,0.082696781,0.070746953,383872
396672,1,0.017040458,0.075132128,396672
409472,1,0.079719923,0.078745849,409472
422272,1,0.163161248,0.073537573,422272
435072,1,0.133444637,0.080854359,435072
447872,1,0.040627562,0.07350857,447872
460672,1,0.082768008,0.086342964,460672
473472,1,0.045142051,0.07922058,473472
486272,1,0.025811004,0.072039347,486272
499072,1,0.010354415,0.070646846,499072
511872,1,0.041759565,0.073558409,511872
524672,1,0.193563506,0.071008951,524672
537472,1,0.091971986,0.073482167,537472
550272,1,0.033070594,0.074977948,550272
563072,1,0.030997911,0.0702935,563072
575872,1,0.129523605,0.067865852,575872
588672,1,0.03758993,0.065780391,588672
601472,1,0.066100657,0.074963124,601472
614272,1,0.070519231,0.068809911,614272
627072,1,0.059570208,0.075222247,627072
639872,1,0.049396981,0.069252098,639872
652672,1,0.058348119,0.083240931,652672
665472,1,0.059558582,0.074014013,665472
678272,1,0.038528863,0.078657799,678272
691072,1,0.076108843,0.070124323,691072
703872,1,0.02825346,0.083552164,703872
716672,1,0.018936448,0.064218462,716672
729472,1,0.032753397,0.065956767,729472
742272,1,0.030022977,0.065744609,742272
755072,1,0.082875878,0.069165282,755072
767872,1,0.037932545,0.070290332,767872
780672,1,0.049583849,0.068635408,780672
793472,1,0.05630653,0.065194406,793472
806272,1,0.011787007,0.072364348,806272
819072,1,0.05937444,0.067868537,819072
831872,1,0.059959985,0.065052295,831872
844672,1,0.082572348,0.067933522,844672
857472,1,0.047105327,0.06692833,857472
870272,1,0.042390276,0.071012772,870272
883072,1,0.033176061,0.065429481,883072
895872,1,0.018370938,0.066513644,895872
908672,1,0.019217551,0.071982615,908672
921472,1,0.050550405,0.063620958,921472
934272,1,0.033416599,0.081513518,934272
947072,1,0.100733861,0.066440303,947072
959872,1,0.013803166,0.06518703,959872
972672,1,0.05105247,0.073666786,972672
985472,1,0.016525595,0.065581891,985472
998272,1,0.094466984,0.070600159,998272
1011072,1,0.059704721,0.06292209,1011072
1023872,1,0.033244509,0.065298017,1023872
1036672,1,0.038119007,0.074701596,1036672
1049472,1,0.03758283,0.072441671,1049472
1062272,1,0.14537634,0.064627435,1062272
1075072,1,0.059275355,0.060486435,1075072
1087872,1,0.0891947,0.072202435,1087872
1100672,1,0.082771882,0.068325848,1100672
1113472,1,0.113978505,0.068476762,1113472
1126272,1,0.058583055,0.066843431,1126272
1139072,1,0.059009705,0.069447542,1139072
1151872,1,0.064492494,0.060785292,1151872
1164672,1,0.10886126,0.064102947,1164672
1177472,1,0.06321077,0.064104587,1177472
1190272,1,0.040945362,0.075947965,1190272
1203072,1,0.020311059,0.068270522,1203072
1215872,1,0.056414593,0.064291091,1215872
1228672,1,0.086323991,0.064457886,1228672
1241472,1,0.018941425,0.07160291,1241472
1254272,1,0.026952457,0.065498639,1254272
1267072,1,0.017018624,0.066394702,1267072
1279872,1,0.054219734,0.06941424,1279872
1292672,1,0.024033148,0.068654418,1292672
1305472,1,0.055660341,0.064343695,1305472
1318272,1,0.071351513,0.06305329,1318272
1331072,1,0.025812034,0.066548684,1331072
1343872,1,0.095713176,0.06877163,1343872
1356672,1,0.100141659,0.064959292,1356672
1369472,1,0.047297273,0.061245934,1369472
1382272,1,0.033374991,0.069028523,1382272
1395072,1,0.04654995,0.066654769,1395072
1407872,1,0.024367791,0.067492369,1407872
1420672,1,0.020853642,0.065346999,1420672
1433472,1,0.027661253,0.075499077,1433472
1446272,1,0.088084526,0.06484717,1446272
1459072,1,0.010739666,0.068091043,1459072
1471872,1,0.076787904,0.06305383,1471872
1484672,1,0.018718977,0.065186815,1484672
1497472,1,0.010290572,0.063941194,1497472
1510272,1,0.024680812,0.069442689,1510272
1523072,1,0.072673261,0.063552773,1523072
1535872,1,0.022400945,0.064056421,1535872
1548672,1,0.027189972,0.072915793,1548672
1561472,1,0.0489977,0.061755418,1561472
1574272,1,0.027129805,0.067014778,1574272
1587072,1,0.01422674,0.063295433,1587072
1599872,1,0.107004218,0.064218045,1599872
1612672,1,0.036863659,0.065655637,1612672
1625472,1,0.136166826,0.065345315,1625472
1638272,1,0.010402381,0.060741436,1638272
1651072,1,0.111502163,0.062832639,1651072
1663872,1,0.020607818,0.057896815,1663872
1676672,1,0.040958341,0.060825754,1676672
1689472,1,0.077955961,0.059907136,1689472
1702272,1,0.080781482,0.066042167,1702272
1715072,1,0.058002543,0.074773119,1715072
1727872,1,0.029400952,0.067117771,1727872
1740672,1,0.035868831,0.062126042,1740672
1753472,1,0.044754453,0.062780278,1753472
1766272,1,0.034317385,0.06080452,1766272
1779072,1,0.065865487,0.069095242,1779072
1791872,1,0.013194522,0.070553678,1791872
1804672,1,0.018275062,0.072425466,1804672
1817472,1,0.045283247,0.065226002,1817472
1830272,1,0.084771208,0.072457133,1830272
1843072,1,0.004522783,0.068183157,1843072
1855872,1,0.073848508,0.063633782,1855872
1868672,1,0.007518989,0.06566701,1868672
1881472,1,0.01600915,0.067719077,1881472
1894272,1,0.050863005,0.065167262,1894272
1907072,1,0.111343354,0.065556156,1907072
1919872,1,0.065066174,0.071963199,1919872
12672,1.414213562,0.156000212,0.214497359,25344
25472,1.414213562,0.190404981,0.475445861,50944
38272,1.414213562,0.106807567,0.155121125,76544
51072,1.414213562,0.102862425,0.112014111,102144
63872,1.414213562,0.064751938,0.095702782,127744
76672,1.414213562,0.036192171,0.081651646,153344
89472,1.414213562,0.106858291,0.082276351,178944
102272,1.414213562,0.117456153,0.075372921,204544
115072,1.414213562,0.034023535,0.07218205,230144
127872,1.414213562,0.046969987,0.079568375,255744
140672,1.414213562,0.041281581,0.064736818,281344
153472,1.414213562,0.05206681,0.067754393,306944
166272,1.414213562,0.042093292,0.073272452,332544
179072,1.414213562,0.155937672,0.071976267,358144
191872,1.414213562,0.043737132,0.068247718,383744
204672,1.414213562,0.085226633,0.066011757,409344
217472,1.414213562,0.125388235,0.073614673,434944
230272,1.414213562,0.065886095,0.066532243,460544
243072,1.414213562,0.128131256,0.063046225,486144
255872,1.414213562,0.084836058,0.061398512,511744
268672,1.414213562,0.056964181,0.058794138,537344
281472,1.414213562,0.047054101,0.056850694,562944
294272,1.414213562,0.087311372,0.061350913,588544
307072,1.414213562,0.042166311,0.054145403,614144
319872,1.414213562,0.082668871,0.05114325,639744
332672,1.414213562,0.110572904,0.058512327,665344
345472,1.414213562,0.034142651,0.053511133,690944
358272,1.414213562,0.051758554,0.058146027,716544
371072,1.414213562,0.095391512,0.070200203,742144
383872,1.414213562,0.038845379,0.059534317,767744
396672,1.414213562,0.029131126,0.063522096,793344
409472,1.414213562,0.019304875,0.052334403,818944
422272,1.414213562,0.011817458,0.061993566,844544
435072,1.414213562,0.015363039,0.058855831,870144
447872,1.414213562,0.008083866,0.051783645,895744
460672,1.414213562,0.02838912,0.055644772,921344
473472,1.414213562,0.092893764,0.053032899,946944
486272,1.414213562,0.017772522,0.062932238,972544
499072,1.414213562,0.104877189,0.051861265,998144
511872,1.414213562,0.099112853,0.062435401,1023744
524672,1.414213562,0.061698973,0.057529966,1049344
537472,1.414213562,0.102903172,0.059188636,1074944
550272,1.414213562,0.007499727,0.053372368,1100544
563072,1.414213562,0.037056148,0.052724791,1126144
575872,1.414213562,0.015044121,0.064787387,1151744
588672,1.414213562,0.016028367,0.05386413,1177344
601472,1.414213562,0.060419623,0.048116631,1202944
614272,1.414213562,0.015998174,0.058230116,1228544
627072,1.414213562,0.014808874,0.052531501,1254144
639872,1.414213562,0.018455395,0.050180526,1279744
652672,1.414213562,0.01995228,0.050206698,1305344
665472,1.414213562,0.007777639,0.053945371,1330944
678272,1.414213562,0.050270401,0.053102239,1356544
691072,1.414213562,0.015142146,0.050222219,1382144
703872,1.414213562,0.009228309,0.056079088,1407744
716672,1.414213562,0.010103611,0.054297234,1433344
729472,1.414213562,0.035607733,0.053818295,1458944
742272,1.414213562,0.008484821,0.058677518,1484544
755072,1.414213562,0.038972795,0.052811392,1510144
767872,1.414213562,0.020508939,0.050247191,1535744
780672,1.414213562,0.047390554,0.052990558,1561344
793472,1.414213562,0.009378739,0.056168995,1586944
806272,1.414213562,0.04137785,0.054998334,1612544
819072,1.414213562,0.071015179,0.053104743,1638144
831872,1.414213562,0.022580033,0.050450317,1663744
844672,1.414213562,0.021680513,0.048091119,1689344
857472,1.414213562,0.004558074,0.059519458,1714944
870272,1.414213562,0.081409127,0.048800112,1740544
883072,1.414213562,0.031030782,0.050107307,1766144
895872,1.414213562,0.059501342,0.050510506,1791744
908672,1.414213562,0.032032918,0.055449231,1817344
921472,1.414213562,0.021350212,0.049004985,1842944
934272,1.414213562,0.001632763,0.049574723,1868544
947072,1.414213562,0.021835001,0.049231319,1894144
959872,1.414213562,0.001381359,0.049189298,1919744
972672,1.414213562,0.045829907,0.05555776,1945344
985472,1.414213562,0.003649923,0.047317671,1970944
998272,1.414213562,0.041731719,0.053955525,1996544
1011072,1.414213562,0.015505444,0.052997477,2022144
1023872,1.414213562,0.0225507,0.055127272,2047744
1036672,1.414213562,0.021563444,0.054826947,2073344
1049472,1.414213562,0.025590733,0.050344616,2098944
1062272,1.414213562,0.015293212,0.054090856,2124544
1075072,1.414213562,0.036353495,0.05195893,2150144
1087872,1.414213562,0.040270787,0.051016774,2175744
1100672,1.414213562,0.047884665,0.050361788,2201344
1113472,1.414213562,0.011056022,0.057331241,2226944
1126272,1.414213562,0.030248385,0.051572634,2252544
1139072,1.414213562,0.00819208,0.047757832,2278144
1151872,1.414213562,0.068311982,0.053883658,2303744
1164672,1.414213562,0.065840051,0.059172045,2329344
1177472,1.414213562,0.034407735,0.057689181,2354944
1190272,1.414213562,0.048518226,0.057414329,2380544
1203072,1.414213562,0.010375855,0.051348933,2406144
1215872,1.414213562,0.026992032,0.050785004,2431744
1228672,1.414213562,0.022456447,0.050928253,2457344
1241472,1.414213562,0.047759086,0.059585021,2482944
1254272,1.414213562,0.010064478,0.051082797,2508544
1267072,1.414213562,0.022769976,0.053685778,2534144
1279872,1.414213562,0.012748605,0.050369807,2559744
1292672,1.414213562,0.030661259,0.055319474,2585344
